id,type,Country,County,Municipality,Coordinates,Gender,Age,Language,Nationality,PoliticalSpectrum,SocioeconomicStatus,EU,NATODonovia,Information Dissemination Agents
B-ID-1219,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Female,Old,NationalLang,Lithuanian,Undecided,MiddleClass,ProEU,Undecided,"['Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)']"
B-ID-1220,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,Middle,BothLang,Lithuanian,Undecided,UpperClass,ProEU,Undecided,"['Lietus Radio (lietus.fm)', 'Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1221,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,Middle,BothLang,Lithuanian,Right,LowerClass,AntiEU,Neutral,[]
B-ID-1222,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,Middle,BothLang,Lithuanian,Undecided,UpperClass,ProEU,AntiNATOProDonovia,[]
B-ID-1223,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,NotApplicable,BothLang,Lithuanian,Right,MiddleClass,ProEU,Undecided,"['TV3 LT (tv3.lt)', 'Lietuvos Rytas (lrytas.lt)', 'Respublika (respublika.lt)', 'Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1224,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Female,Middle,BothLang,Lithuanian,Right,LowerClass,Undecided,Undecided,"['PBK LT', 'Respublika (respublika.lt)']"
B-ID-1225,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,Old,NationalLang,Lithuanian,Right,MiddleClass,ProEU,ProNATOAntiDonovia,[]
B-ID-1226,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,NotApplicable,NationalLang,Lithuanian,Center,UpperClass,AntiEU,ProNATOAntiDonovia,"['LNK', 'Lietus Radio (lietus.fm)', 'Facebook(LT)', 'Twitter(LT)']"
B-ID-1227,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,Old,DonovianLang,Lithuanian,Undecided,MiddleClass,ProEU,ProNATOAntiDonovia,['Delfi LT (delfi.lt)']
B-ID-1228,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Female,NotApplicable,NationalLang,Lithuanian,Right,LowerClass,ProEU,ProNATOAntiDonovia,"['TV3 LT (tv3.lt)', 'LNK', 'Facebook(LT)']"
B-ID-1229,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Female,Old,DonovianLang,Lithuanian,Center,LowerClass,ProEU,ProNATOAntiDonovia,[]
B-ID-1230,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Female,Middle,NationalLang,Lithuanian,Left,LowerClass,AntiEU,Neutral,[]
B-ID-1231,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,Middle,NationalLang,Lithuanian,Center,LowerClass,AntiEU,ProNATOAntiDonovia,"['TV3 LT (tv3.lt)', 'Facebook(LT)', 'Twitter(LT)']"
B-ID-1232,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Female,Middle,NationalLang,Lithuanian,Undecided,MiddleClass,ProEU,Undecided,"['LNK', 'Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)']"
B-ID-1233,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,Middle,NationalLang,Lithuanian,Undecided,MiddleClass,ProEU,ProNATOAntiDonovia,"['LRT (lrt.lt)', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)']"
B-ID-1234,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Female,Middle,NationalLang,Lithuanian,Undecided,LowerClass,ProEU,ProNATOAntiDonovia,['Facebook(LT)']
B-ID-1235,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,Old,BothLang,Lithuanian,Center,MiddleClass,ProEU,ProNATOAntiDonovia,"['LRT (lrt.lt)', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Facebook(LT)']"
B-ID-1236,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Female,Old,BothLang,Lithuanian,Right,MiddleClass,AntiEU,ProNATOAntiDonovia,['Sputnik News LT (sputniknews.ru)']
B-ID-1237,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Female,Middle,NationalLang,Lithuanian,Center,LowerClass,ProEU,ProNATOAntiDonovia,"['LNK', 'Lietuvos Rytas (lrytas.lt)', 'Diena (Diena.lt)', 'Facebook(LT)']"
B-ID-1238,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,Middle,NationalLang,Lithuanian,Right,LowerClass,AntiEU,ProNATOAntiDonovia,['Facebook(LT)']
B-ID-1239,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,Old,NationalLang,Lithuanian,Right,MiddleClass,Undecided,ProNATOAntiDonovia,[]
B-ID-1240,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,NotApplicable,BothLang,Lithuanian,Undecided,LowerClass,AntiEU,ProNATOAntiDonovia,"['TV3 LT (tv3.lt)', 'PBK LT', 'Facebook(LT)']"
B-ID-1241,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Female,NotApplicable,BothLang,Lithuanian,Left,LowerClass,ProEU,ProNATOAntiDonovia,"['TV3 LT (tv3.lt)', 'Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1242,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,Old,NationalLang,Lithuanian,Left,UpperClass,Undecided,ProNATOAntiDonovia,['Delfi LT (delfi.lt)']
B-ID-1243,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,Old,BothLang,Lithuanian,Undecided,UpperClass,ProEU,ProNATOAntiDonovia,['Lietus Radio (lietus.fm)']
B-ID-1244,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Female,Old,BothLang,Lithuanian,Undecided,UpperClass,ProEU,ProNATOAntiDonovia,['Lietus Radio (lietus.fm)']
B-ID-1245,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Female,NotApplicable,NationalLang,Lithuanian,Undecided,LowerClass,ProEU,Neutral,"['TV3 LT (tv3.lt)', 'Delfi LT (delfi.lt)']"
B-ID-1246,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Female,Middle,BothLang,Lithuanian,Undecided,UpperClass,ProEU,ProNATOAntiDonovia,"['TV3 LT (tv3.lt)', 'Lietus Radio (lietus.fm)', 'Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1247,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,Young,OtherLang,Lithuanian,Center,MiddleClass,Undecided,Neutral,[]
B-ID-1248,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,Old,NationalLang,Lithuanian,Undecided,UpperClass,ProEU,Neutral,[]
B-ID-1249,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Female,Middle,NationalLang,Lithuanian,Right,LowerClass,ProEU,ProNATOAntiDonovia,['Facebook(LT)']
B-ID-1250,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Female,NotApplicable,BothLang,Lithuanian,Right,MiddleClass,ProEU,Undecided,"['LRT (lrt.lt)', 'Lietuvos Rytas (lrytas.lt)', 'Respublika (respublika.lt)', 'Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1251,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Female,Middle,BothLang,Lithuanian,Right,MiddleClass,AntiEU,ProNATOAntiDonovia,"['Respublika (respublika.lt)', 'Facebook(LT)']"
B-ID-1252,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,NotApplicable,NationalLang,Lithuanian,Left,UpperClass,Undecided,Undecided,"['Delfi LT (delfi.lt)', '15min (15min.lt)', 'Verslo Zinios (vz.lt)', 'Facebook(LT)']"
B-ID-1253,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,Young,NationalLang,Lithuanian,Left,MiddleClass,Undecided,Undecided,"['Lietuvos Rytas (lrytas.lt)', 'Respublika (respublika.lt)', 'Delfi LT (delfi.lt)', '15min (15min.lt)', 'Verslo Zinios (vz.lt)']"
B-ID-1254,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,Middle,BothLang,Lithuanian,Undecided,MiddleClass,ProEU,ProNATOAntiDonovia,"['Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)', 'L24 (l24.lt)', 'Facebook(LT)']"
B-ID-1255,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Male,Middle,NationalLang,Lithuanian,Right,LowerClass,AntiEU,ProNATOAntiDonovia,['Facebook(LT)']
B-ID-1256,basic,Lithuania,Siauliai,Siauliai City,55.934951 23.312807,Female,Old,NationalLang,Lithuanian,Center,MiddleClass,Undecided,ProNATOAntiDonovia,"['TV3 LT (tv3.lt)', 'LRT (lrt.lt)', 'LNK']"
B-ID-1257,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Male,NotApplicable,NationalLang,Lithuanian,Left,MiddleClass,ProEU,Neutral,"['Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)', 'Diena (Diena.lt)', 'Facebook(LT)']"
B-ID-1258,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Female,Middle,BothLang,Lithuanian,Center,MiddleClass,AntiEU,ProNATOAntiDonovia,['Lietuvos Rytas (lrytas.lt)']
B-ID-1259,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Male,Old,NationalLang,Lithuanian,Right,MiddleClass,AntiEU,ProNATOAntiDonovia,[]
B-ID-1260,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Female,Old,NationalLang,Lithuanian,Undecided,MiddleClass,ProEU,Undecided,[]
B-ID-1261,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Male,Middle,BothLang,Lithuanian,Center,UpperClass,AntiEU,Neutral,"['Facebook(LT)', 'Odnoklassniki(LT)']"
B-ID-1262,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Male,Young,NationalLang,Lithuanian,Right,LowerClass,AntiEU,Neutral,['Facebook(LT)']
B-ID-1263,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Male,Old,NationalLang,Lithuanian,Undecided,MiddleClass,ProEU,ProNATOAntiDonovia,"['Lietus Radio (lietus.fm)', 'Delfi LT (delfi.lt)']"
B-ID-1264,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Female,Middle,NationalLang,Lithuanian,Left,MiddleClass,ProEU,AntiNATOProDonovia,[]
B-ID-1265,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Male,Middle,BothLang,Lithuanian,Center,LowerClass,AntiEU,ProNATOAntiDonovia,"['Lietus Radio (lietus.fm)', 'Lenta (lenta.ru)', 'Sputnik News LT (sputniknews.ru)']"
B-ID-1266,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Female,Middle,DonovianLang,Lithuanian,Right,UpperClass,AntiEU,ProNATOAntiDonovia,[]
B-ID-1267,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Male,NotApplicable,NationalLang,Lithuanian,Right,MiddleClass,ProEU,Neutral,['Diena (Diena.lt)']
B-ID-1268,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Male,Middle,BothLang,Lithuanian,Left,MiddleClass,AntiEU,ProNATOAntiDonovia,"['Delfi LT (delfi.lt)', 'Lenta (lenta.ru)', 'Facebook(LT)', 'Twitter(LT)']"
B-ID-1269,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Female,NotApplicable,NationalLang,Lithuanian,Center,UpperClass,ProEU,ProNATOAntiDonovia,"['TV3 LT (tv3.lt)', 'LNK', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1270,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Female,Old,BothLang,Other,Right,UpperClass,AntiEU,AntiNATOProDonovia,"['PBK LT', 'RUSRADIO (rusradio.lt)', 'Respublika (respublika.lt)', 'Sputnik News LT (sputniknews.ru)']"
B-ID-1271,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Male,Middle,OtherLang,Lithuanian,Left,LowerClass,ProEU,ProNATOAntiDonovia,['Facebook(LT)']
B-ID-1272,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Male,Middle,BothLang,Lithuanian,Left,LowerClass,ProEU,Undecided,[]
B-ID-1273,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Female,Middle,BothLang,Lithuanian,Undecided,LowerClass,Undecided,ProNATOAntiDonovia,"['Lietuvos Rytas (lrytas.lt)', 'Facebook(LT)']"
B-ID-1274,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Female,Old,NationalLang,Lithuanian,Right,UpperClass,ProEU,ProNATOAntiDonovia,['LNK']
B-ID-1275,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Female,Middle,NationalLang,Lithuanian,Left,MiddleClass,ProEU,ProNATOAntiDonovia,"['Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1276,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Female,Middle,NationalLang,Lithuanian,Undecided,MiddleClass,ProEU,Neutral,"['TV3 LT (tv3.lt)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)', 'Verslo Zinios (vz.lt)']"
B-ID-1277,basic,Lithuania,Siauliai,Siauliai District,56.004771 22.938095,Male,Middle,BothLang,Lithuanian,Undecided,UpperClass,ProEU,Undecided,"['Lietus Radio (lietus.fm)', 'Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1278,basic,Lithuania,Taurage,Jurbarkas District,55.080844 22.765056,Female,Middle,OtherLang,Lithuanian,Undecided,MiddleClass,ProEU,ProNATOAntiDonovia,['Facebook(LT)']
B-ID-1279,basic,Lithuania,Taurage,Jurbarkas District,55.080844 22.765056,Male,Middle,NationalLang,Lithuanian,Left,UpperClass,AntiEU,Undecided,[]
B-ID-1280,basic,Lithuania,Taurage,Jurbarkas District,55.080844 22.765056,Female,Young,BothLang,Lithuanian,Right,MiddleClass,ProEU,ProNATOAntiDonovia,['L24 (l24.lt)']
B-ID-1281,basic,Lithuania,Taurage,Jurbarkas District,55.080844 22.765056,Female,Middle,NationalLang,Lithuanian,Center,MiddleClass,ProEU,ProNATOAntiDonovia,"['TV3 LT (tv3.lt)', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Diena (Diena.lt)', 'Facebook(LT)']"
B-ID-1282,basic,Lithuania,Taurage,Jurbarkas District,55.080844 22.765056,Female,Middle,BothLang,Lithuanian,Undecided,MiddleClass,Undecided,ProNATOAntiDonovia,"['Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)', 'Alfa (alfa.lt)']"
B-ID-1283,basic,Lithuania,Taurage,Jurbarkas District,55.080844 22.765056,Male,Middle,BothLang,Lithuanian,Undecided,LowerClass,AntiEU,Undecided,"['PBK LT', 'Respublika (respublika.lt)', 'Odnoklassniki(LT)']"
B-ID-1284,basic,Lithuania,Taurage,Jurbarkas District,55.080844 22.765056,Male,Middle,NationalLang,Lithuanian,Right,MiddleClass,AntiEU,ProNATOAntiDonovia,['Respublika (respublika.lt)']
B-ID-1285,basic,Lithuania,Taurage,Jurbarkas District,55.080844 22.765056,Male,Middle,BothLang,Lithuanian,Left,LowerClass,ProEU,ProNATOAntiDonovia,['Facebook(LT)']
B-ID-1286,basic,Lithuania,Taurage,Jurbarkas District,55.080844 22.765056,Male,Young,BothLang,Lithuanian,Center,UpperClass,ProEU,ProNATOAntiDonovia,"['Lietus Radio (lietus.fm)', 'Facebook(LT)']"
B-ID-1287,basic,Lithuania,Taurage,Jurbarkas District,55.080844 22.765056,Female,Middle,NationalLang,Lithuanian,Right,LowerClass,ProEU,ProNATOAntiDonovia,['Facebook(LT)']
B-ID-1288,basic,Lithuania,Taurage,Jurbarkas District,55.080844 22.765056,Male,Middle,NationalLang,Lithuanian,Undecided,MiddleClass,ProEU,Undecided,"['Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)', 'Twitter(LT)']"
B-ID-1289,basic,Lithuania,Taurage,Jurbarkas District,55.080844 22.765056,Male,Old,BothLang,Lithuanian,Undecided,UpperClass,AntiEU,ProNATOAntiDonovia,[]
B-ID-1290,basic,Lithuania,Taurage,Jurbarkas District,55.080844 22.765056,Female,Middle,BothLang,Lithuanian,Undecided,MiddleClass,ProEU,ProNATOAntiDonovia,"['Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1291,basic,Lithuania,Taurage,Pagegiai District,55.135267 21.912021,Male,Middle,NationalLang,Lithuanian,Right,LowerClass,ProEU,ProNATOAntiDonovia,"['Facebook(LT)', 'Twitter(LT)']"
B-ID-1292,basic,Lithuania,Taurage,Pagegiai District,55.135267 21.912021,Male,Middle,BothLang,Lithuanian,Right,LowerClass,ProEU,Undecided,['Facebook(LT)']
B-ID-1293,basic,Lithuania,Taurage,Pagegiai District,55.135267 21.912021,Male,Middle,NationalLang,Lithuanian,Center,UpperClass,ProEU,ProNATOAntiDonovia,"['Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1294,basic,Lithuania,Taurage,Pagegiai District,55.135267 21.912021,Female,Old,DonovianLang,Lithuanian,Right,UpperClass,AntiEU,ProNATOAntiDonovia,[]
B-ID-1295,basic,Lithuania,Taurage,Silale District,55.491131 22.183377,Male,Middle,BothLang,Lithuanian,Center,UpperClass,AntiEU,Undecided,['Facebook(LT)']
B-ID-1296,basic,Lithuania,Taurage,Silale District,55.491131 22.183377,Female,NotApplicable,NationalLang,Lithuanian,Center,UpperClass,ProEU,ProNATOAntiDonovia,"['TV3 LT (tv3.lt)', 'LRT (lrt.lt)', 'LNK', 'Lietus Radio (lietus.fm)', 'Kauno Diena (kauno.diena.lt)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)', 'L24 (l24.lt)', 'Facebook(LT)']"
B-ID-1297,basic,Lithuania,Taurage,Silale District,55.491131 22.183377,Male,NotApplicable,NationalLang,Lithuanian,Undecided,UpperClass,ProEU,ProNATOAntiDonovia,"['LRT (lrt.lt)', 'LNK', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1298,basic,Lithuania,Taurage,Silale District,55.491131 22.183377,Female,Old,NationalLang,Lithuanian,Center,MiddleClass,ProEU,Neutral,"['TV3 LT (tv3.lt)', '15min (15min.lt)', 'Diena (Diena.lt)']"
B-ID-1299,basic,Lithuania,Taurage,Silale District,55.491131 22.183377,Female,Old,BothLang,Lithuanian,Left,MiddleClass,ProEU,ProNATOAntiDonovia,[]
B-ID-1300,basic,Lithuania,Taurage,Silale District,55.491131 22.183377,Male,Middle,NationalLang,Lithuanian,Right,MiddleClass,ProEU,ProNATOAntiDonovia,['Lietuvos Rytas (lrytas.lt)']
B-ID-1301,basic,Lithuania,Taurage,Silale District,55.491131 22.183377,Female,Young,BothLang,Lithuanian,Center,LowerClass,ProEU,Neutral,"['Diena (Diena.lt)', 'Odnoklassniki(LT)']"
B-ID-1302,basic,Lithuania,Taurage,Silale District,55.491131 22.183377,Male,NotApplicable,BothLang,Lithuanian,Center,LowerClass,ProEU,ProNATOAntiDonovia,"['TV3 LT (tv3.lt)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1303,basic,Lithuania,Taurage,Silale District,55.491131 22.183377,Female,Middle,BothLang,Lithuanian,Undecided,LowerClass,ProEU,ProNATOAntiDonovia,[]
B-ID-1304,basic,Lithuania,Taurage,Silale District,55.491131 22.183377,Male,Middle,BothLang,Lithuanian,Undecided,UpperClass,ProEU,Undecided,['Delfi LT (delfi.lt)']
B-ID-1305,basic,Lithuania,Taurage,Silale District,55.491131 22.183377,Male,Young,NationalLang,Lithuanian,Center,MiddleClass,ProEU,Neutral,['Diena (Diena.lt)']
B-ID-1306,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Male,NotApplicable,BothLang,Lithuanian,Right,UpperClass,ProEU,ProNATOAntiDonovia,"['Delfi LT (delfi.lt)', 'L24 (l24.lt)', 'Facebook(LT)', 'Twitter(LT)']"
B-ID-1307,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Male,Middle,BothLang,Lithuanian,Undecided,UpperClass,AntiEU,ProNATOAntiDonovia,"['Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1308,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Male,NotApplicable,NationalLang,Lithuanian,Undecided,LowerClass,ProEU,ProNATOAntiDonovia,"['LRT (lrt.lt)', 'LNK', 'Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1309,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Male,NotApplicable,NationalLang,Lithuanian,Right,UpperClass,AntiEU,ProNATOAntiDonovia,"['LNK', 'Facebook(LT)', 'Twitter(LT)']"
B-ID-1310,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Female,Middle,NationalLang,Lithuanian,Center,MiddleClass,ProEU,ProNATOAntiDonovia,"['Kauno Diena (kauno.diena.lt)', 'Lietuvos Rytas (lrytas.lt)', 'Diena (Diena.lt)', 'Facebook(LT)']"
B-ID-1311,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Female,NotApplicable,OtherLang,Lithuanian,Left,LowerClass,Undecided,ProNATOAntiDonovia,"['TV3 LT (tv3.lt)', 'Facebook(LT)']"
B-ID-1312,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Male,Young,BothLang,Lithuanian,Center,UpperClass,AntiEU,Undecided,"['15min (15min.lt)', 'Sputnik News LT (sputniknews.ru)']"
B-ID-1313,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Male,Middle,DonovianLang,Lithuanian,Left,MiddleClass,ProEU,ProNATOAntiDonovia,"['Delfi LT (delfi.lt)', 'Facebook(LT)', 'Twitter(LT)']"
B-ID-1314,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Female,Old,NationalLang,Lithuanian,Center,MiddleClass,ProEU,Undecided,['Lietus Radio (lietus.fm)']
B-ID-1315,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Female,NotApplicable,OtherLang,Lithuanian,Center,UpperClass,AntiEU,ProNATOAntiDonovia,['Facebook(LT)']
B-ID-1316,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Male,Middle,DonovianLang,Lithuanian,Right,UpperClass,Undecided,ProNATOAntiDonovia,"['Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1317,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Female,Middle,BothLang,Lithuanian,Left,UpperClass,AntiEU,Neutral,[]
B-ID-1318,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Male,Middle,NationalLang,Lithuanian,Left,LowerClass,AntiEU,AntiNATOProDonovia,[]
B-ID-1319,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Male,Middle,NationalLang,Lithuanian,Right,UpperClass,ProEU,ProNATOAntiDonovia,['L24 (l24.lt)']
B-ID-1320,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Male,Middle,NationalLang,Lithuanian,Center,LowerClass,Undecided,ProNATOAntiDonovia,['LNK']
B-ID-1321,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Female,Young,BothLang,Lithuanian,Left,UpperClass,AntiEU,Undecided,"['Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1322,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Female,Young,NationalLang,Lithuanian,Center,MiddleClass,ProEU,ProNATOAntiDonovia,"['Lietuvos Rytas (lrytas.lt)', 'Diena (Diena.lt)', 'Alfa (alfa.lt)', 'L24 (l24.lt)', 'Facebook(LT)']"
B-ID-1323,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Female,Middle,NationalLang,Lithuanian,Right,MiddleClass,AntiEU,ProNATOAntiDonovia,"['Respublika (respublika.lt)', 'Facebook(LT)']"
B-ID-1324,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Female,Middle,BothLang,Lithuanian,Undecided,UpperClass,Undecided,ProNATOAntiDonovia,"['Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1325,basic,Lithuania,Taurage,Taurage District,55.25141 22.290463,Male,Middle,NationalLang,Lithuanian,Left,MiddleClass,ProEU,ProNATOAntiDonovia,"['Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)', 'Verslo Zinios (vz.lt)', 'Facebook(LT)']"
B-ID-1326,basic,Lithuania,Telsiai,Mazeikiai District,56.307217 22.341471,Female,Middle,NationalLang,Lithuanian,Right,LowerClass,AntiEU,ProNATOAntiDonovia,['Facebook(LT)']
B-ID-1327,basic,Lithuania,Telsiai,Mazeikiai District,56.307217 22.341471,Female,NotApplicable,BothLang,Lithuanian,Undecided,LowerClass,ProEU,ProNATOAntiDonovia,"['TV3 LT (tv3.lt)', 'LRT (lrt.lt)', 'PBK LT', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)', 'Facebook(LT)']"
B-ID-1328,basic,Lithuania,Telsiai,Mazeikiai District,56.307217 22.341471,Female,NotApplicable,NationalLang,Donovian,Undecided,LowerClass,ProEU,ProNATOAntiDonovia,"['TV3 LT (tv3.lt)', 'LRT (lrt.lt)', 'LNK', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Respublika (respublika.lt)', 'Delfi LT (delfi.lt)', 'Facebook(LT)', 'Twitter(LT)']"
B-ID-1329,basic,Lithuania,Telsiai,Mazeikiai District,56.307217 22.341471,Male,Young,NationalLang,Lithuanian,Right,LowerClass,ProEU,ProNATOAntiDonovia,[]
B-ID-1330,basic,Lithuania,Telsiai,Mazeikiai District,56.307217 22.341471,Male,Middle,BothLang,Lithuanian,Right,LowerClass,AntiEU,ProNATOAntiDonovia,['Facebook(LT)']
B-ID-1331,basic,Lithuania,Telsiai,Mazeikiai District,56.307217 22.341471,Male,NotApplicable,NationalLang,Lithuanian,Left,MiddleClass,ProEU,Undecided,"['TV3 LT (tv3.lt)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi LT (delfi.lt)', 'Diena (Diena.lt)', 'Facebook(LT)']"
B-ID-1332,basic,Lithuania,Telsiai,Mazeikiai District,56.307217 22.341471,Female,NotApplicable,DonovianLang,Lithuanian,Right,UpperClass,ProEU,ProNATOAntiDonovia,"['Delfi LT (delfi.lt)', 'L24 (l24.lt)', 'Facebook(LT)']"
